customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5336-T67530,Male,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,92.19,6189.24,No
5337-T56799,Male,0,Yes,No,33,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),32.08,1014.02,No
5338-T14827,Female,1,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),70.26,432.89,No
5339-T72653,Male,1,No,No,7,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,21.02,164.06,Yes
5340-T23699,Male,0,No,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),36.33,522.63,Yes
5341-T15313,Male,0,No,Yes,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.37,308.99,Yes
5342-T23598,Female,0,Yes,Yes,18,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),45.63,773.96,Yes
5343-T38807,Male,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),46.29,347.55,No
5344-T80423,Male,0,Yes,No,56,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.1,3939.41,No
5345-T79390,Male,1,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),55.12,2914.13,No
5346-T55226,Female,0,Yes,No,28,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),102.13,2804.82,No
5347-T69550,Female,0,No,No,18,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,63.4,1153.58,No
5348-T90072,Female,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),103.6,4679.58,Yes
5349-T13558,Female,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.89,1237.73,No
5350-T85308,Female,0,No,No,59,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.85,5734.96,No
5351-T60113,Male,0,Yes,Yes,4,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),20.9,18.39,Yes
5352-T62999,Female,0,Yes,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),104.95,3380.24,Yes
5353-T65878,Female,1,Yes,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,113.16,6166.29,Yes
5354-T46343,Male,0,No,Yes,18,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,106.63,1925.89,Yes
5355-T68219,Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.09,1762.82,Yes
5356-T45186,Male,1,Yes,No,41,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Mailed check,73.35,2973.2,No
5357-T46966,Female,0,Yes,Yes,21,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),112.68,2325.64,Yes
5358-T43769,Male,0,Yes,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.05,1145.16,No
5359-T63218,Male,0,No,No,26,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,29.2,714.77,No
5360-T29229,Female,0,No,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),45.58,2027.41,No
5361-T85209,Female,0,Yes,Yes,27,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),72.63,1968.27,No
5362-T37877,Male,0,Yes,Yes,51,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,34.81,1768.31,No
5363-T68001,Male,0,Yes,Yes,64,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,105.84,6771.47,No
5364-T48084,Male,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,44.05,1673.57,No
5365-T91780,Male,0,No,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,109.47,1949.42,No
5366-T26806,Male,1,No,Yes,21,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),46.61,1025.76,No
5367-T98635,Male,0,Yes,No,67,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),31.85,2209.71,No
5368-T47034,Male,1,No,Yes,10,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),92.29,847.75,No
5369-T50317,Female,0,No,Yes,63,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,23.11,1574.03,No
5370-T65468,Male,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),95.86,6775.44,No
5371-T29094,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,111.45,6316.98,No
5372-T67796,Female,0,Yes,Yes,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),41.11,1384.92,No
5373-T20589,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),99.35,3561.0,No
5374-T67221,Male,0,No,Yes,49,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,109.82,5427.46,No
5375-T11657,Female,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),50.34,1401.17,No
5376-T49531,Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),95.91,1576.86,No
5377-T62227,Male,1,Yes,No,32,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,27.96,939.06,Yes
5378-T13164,Female,0,Yes,Yes,15,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),104.58,1524.23,Yes
5379-T93973,Female,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),64.51,921.68,Yes
5380-T51247,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),42.78,429.51,No
5381-T29601,Male,1,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,70.63,198.69,Yes
5382-T60599,Male,0,No,Yes,23,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,43.74,1021.38,Yes
5383-T81545,Female,1,Yes,Yes,22,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,97.77,2167.67,Yes
5384-T14552,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,50.18,2942.82,No
5385-T19417,Female,0,Yes,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.31,1309.33,Yes
5386-T68579,Male,0,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),21.51,1419.49,No
5387-T78207,Female,0,Yes,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,44.01,1356.68,No
5388-T82055,Male,1,Yes,Yes,59,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,71.21,4157.55,Yes
5389-T88270,Female,0,Yes,Yes,29,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,81.5,2415.39,No
5390-T13722,Male,1,No,Yes,65,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),68.62,4415.69,No
5391-T80442,Male,0,Yes,Yes,17,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,87.86,1474.03,Yes
5392-T50031,Female,0,Yes,Yes,58,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,86.11,4919.23,No
5393-T89235,Male,0,Yes,Yes,52,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),75.41,3854.48,No
5394-T31438,Male,0,No,Yes,63,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,86.19,5355.81,No
5395-T68819,Female,0,No,Yes,29,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),104.18,3068.95,Yes
5396-T53856,Male,0,Yes,Yes,17,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),22.03,322.52,No
5397-T43576,Male,0,Yes,No,4,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.28,393.96,Yes
5398-T51938,Male,0,No,No,68,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,53.6,3608.83,No
5399-T59028,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),48.56,367.69,Yes
5400-T69807,Female,0,No,Yes,8,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),104.31,848.28,No
5401-T59877,Female,0,No,Yes,31,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),78.69,2366.43,Yes
5402-T53461,Female,0,No,No,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.86,349.61,No
5403-T50469,Female,0,Yes,No,12,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,37.06,473.94,No
5404-T93136,Male,1,No,Yes,17,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,111.55,1842.65,Yes
5405-T30435,Male,0,No,Yes,67,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),59.25,4020.59,No
5406-T94117,Female,0,Yes,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),45.28,924.56,Yes
5407-T24191,Male,0,Yes,No,19,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),37.79,659.38,Yes
5408-T94726,Male,0,Yes,No,14,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,73.67,1052.84,No
5409-T37386,Male,0,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,114.81,734.89,No
5410-T41721,Male,0,No,No,29,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),31.42,955.18,No
5411-T64786,Female,0,Yes,Yes,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,41.93,83.87,No
5412-T23704,Female,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),67.55,119.51,No
5413-T66635,Male,0,Yes,Yes,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,39.53,2430.69,No
5414-T12123,Male,0,Yes,Yes,30,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),117.95,3463.36,Yes
5415-T72993,Female,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),58.93,1142.87,No
5416-T90122,Male,0,Yes,No,63,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),62.06,3909.0,No
5417-T35416,Male,0,Yes,Yes,63,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,39.92,2543.77,No
5418-T11814,Male,0,No,Yes,28,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),97.58,2703.63,No
5419-T88537,Female,0,No,No,9,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,64.52,584.45,Yes
5420-T60258,Female,1,Yes,Yes,28,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,82.84,2331.29,No
5421-T26508,Male,0,No,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),35.42,1012.08,No
5422-T95166,Male,0,No,Yes,29,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,30.93,947.44,No
5423-T88916,Male,0,Yes,No,24,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Electronic check,74.08,1746.32,Yes
5424-T45699,Male,0,No,Yes,57,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),35.8,2070.59,No
5425-T56335,Male,0,No,No,56,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),69.52,3922.81,No
5426-T56806,Male,0,Yes,No,62,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),117.92,7344.49,No
5427-T87853,Female,1,No,No,36,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,62.18,2192.16,No
5428-T73768,Female,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.5,1252.41,No
5429-T45739,Male,0,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),81.43,2120.0,No
5430-T44785,Female,0,No,No,26,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),43.89,1084.48,Yes
5431-T41980,Male,1,No,Yes,69,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),112.07,7678.45,No
5432-T99335,Male,0,Yes,No,36,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),41.38,1568.83,Yes
5433-T95016,Female,1,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,111.27,604.48,Yes
5434-T11609,Female,0,Yes,Yes,61,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),19.83,1197.9,No
5435-T76253,Male,0,Yes,Yes,32,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Mailed check,115.84,3745.04,No
5436-T95481,Male,0,Yes,Yes,39,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.34,1807.55,No
5437-T38141,Female,1,No,Yes,40,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),96.16,3799.17,No
5438-T40009,Female,1,No,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,64.63,2590.26,Yes
5439-T16782,Male,0,Yes,Yes,8,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),55.05,486.38,Yes
5440-T35933,Male,0,Yes,Yes,17,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),113.8,1899.9,No
5441-T87154,Male,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,112.18,1601.71,Yes
5442-T18307,Female,0,No,Yes,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.4,173.19,Yes
5443-T85874,Male,0,No,No,33,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,111.93,3656.66,No
5444-T48346,Female,0,No,Yes,61,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,96.86,5902.37,No
5445-T60772,Male,1,No,Yes,37,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),54.33,2119.88,Yes
5446-T82084,Female,0,No,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),107.6,7506.21,No
5447-T50149,Female,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,53.87,1200.51,No
5448-T96700,Female,0,Yes,No,19,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),112.62,2134.6,Yes
5449-T37526,Female,0,No,Yes,55,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,69.59,3742.84,No
5450-T95712,Male,0,Yes,Yes,52,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,91.87,4777.64,No
5451-T78477,Female,0,Yes,No,1,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),81.7,80.93,No
5452-T15695,Female,0,No,Yes,20,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Electronic check,91.36,1863.89,No
5453-T49169,Female,0,No,Yes,41,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),36.05,1401.01,No
5454-T57947,Male,1,No,No,56,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),106.92,5974.75,Yes
5455-T57224,Male,0,No,No,48,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),100.24,4832.28,No
5456-T55865,Male,0,No,Yes,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,81.1,766.07,No
5457-T35553,Male,0,No,Yes,71,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),39.19,2849.35,No
5458-T70410,Male,0,No,Yes,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),75.3,4546.39,No
5459-T34816,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),61.61,1193.27,Yes
5460-T65026,Female,0,Yes,Yes,59,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,19.8,1169.75,No
5461-T60705,Female,0,Yes,Yes,12,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),110.32,1287.85,No
5462-T71922,Female,1,No,No,47,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,94.92,4479.05,No
5463-T83914,Male,0,Yes,Yes,39,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,107.76,4166.25,Yes
5464-T11881,Female,0,No,Yes,62,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,78.31,4902.83,No
5465-T49567,Female,1,Yes,Yes,8,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,51.24,379.43,No
5466-T57365,Male,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),61.96,3427.9,Yes
5467-T89211,Female,0,No,No,50,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),100.93,5045.45,Yes
5468-T80122,Male,0,No,No,39,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,37.94,1471.72,No
5469-T35006,Female,1,No,No,72,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),33.15,2388.4,No
5470-T51198,Male,0,Yes,Yes,63,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),28.04,1714.88,No
5471-T32831,Male,1,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,27.95,1882.47,No
5472-T26459,Male,0,No,Yes,63,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,66.66,4141.85,Yes
5473-T42443,Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,91.62,2240.88,No
5474-T52316,Female,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),107.04,2898.35,No
5475-T74486,Male,0,Yes,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),74.79,736.02,Yes
5476-T15877,Male,0,No,Yes,27,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),67.62,1811.99,Yes
5477-T49553,Female,0,Yes,Yes,35,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),56.72,2005.77,No
5478-T14922,Female,0,No,No,10,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,48.07,424.71,No
5479-T14686,Male,0,No,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.35,443.19,No
5480-T42766,Female,0,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,91.09,2228.19,No
5481-T89943,Female,0,Yes,Yes,17,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),25.08,439.16,No
5482-T42006,Female,0,No,Yes,67,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,93.81,6299.38,No
